call_id,timestamp,customer_id,provider_id,specialty,outcome,call_duration_s,api_latency_ms,workflow_steps_completed,error_code
CALL-01568,2026-02-15T09:37:47,CUS-105,PRV-014,Dermatology,NO_AVAILABILITY,44,319,2,ERR-9867
CALL-01245,2026-02-15T09:50:36,CUS-104,PRV-047,Cardiology,TRANSFER,55,690,4,
CALL-00071,2026-02-15T09:56:37,CUS-101,PRV-049,Internal Medicine,CALL_FAILED,478,594,3,ERR-7389
CALL-00656,2026-02-15T09:57:00,CUS-103,PRV-050,Oncology,TRANSFER,88,398,2,
CALL-00882,2026-02-15T09:58:26,CUS-101,PRV-035,Oncology,TOOL_ERROR,552,223,1,ERR-2640
CALL-00874,2026-02-15T10:07:31,CUS-105,PRV-023,Neurology,SCHEDULED,230,142,7,
CALL-01104,2026-02-15T10:10:51,CUS-104,PRV-014,Cardiology,NO_AVAILABILITY,108,634,6,ERR-5419
CALL-00417,2026-02-15T10:11:12,CUS-101,PRV-048,Internal Medicine,TIMEOUT,211,38498,7,ERR-7697
CALL-01650,2026-02-15T10:12:19,CUS-104,PRV-019,Internal Medicine,SCHEDULED,227,721,1,
CALL-01329,2026-02-15T10:23:03,CUS-103,PRV-002,Neurology,TOOL_ERROR,414,440,3,ERR-6437
CALL-00365,2026-02-15T10:27:49,CUS-104,PRV-014,Family Medicine,SCHEDULED,586,80,3,
CALL-00254,2026-02-15T10:33:27,CUS-103,PRV-037,Cardiology,TRANSFER,61,575,1,
CALL-00634,2026-02-15T10:37:32,CUS-103,PRV-009,Pediatrics,SCHEDULED,417,178,1,
CALL-00098,2026-02-15T10:38:40,CUS-101,PRV-046,Dermatology,SCHEDULED,148,434,6,
CALL-00717,2026-02-15T10:43:12,CUS-103,PRV-031,Internal Medicine,SCHEDULED,206,558,3,
CALL-01809,2026-02-15T10:48:19,CUS-103,PRV-009,Internal Medicine,SCHEDULED,110,713,2,
CALL-01039,2026-02-15T10:48:38,CUS-103,PRV-022,Orthopedics,SCHEDULED,281,452,1,
CALL-01992,2026-02-15T10:51:03,CUS-102,PRV-045,Dermatology,SCHEDULED,566,164,4,
CALL-00044,2026-02-15T10:51:39,CUS-104,PRV-027,Cardiology,SCHEDULED,588,702,2,
CALL-01114,2026-02-15T10:54:02,CUS-104,PRV-024,Cardiology,TOOL_ERROR,107,774,1,ERR-2513
CALL-01579,2026-02-15T10:56:08,CUS-103,PRV-030,Internal Medicine,PATIENT_HANGUP,73,423,5,
CALL-01676,2026-02-15T10:58:12,CUS-101,PRV-045,Orthopedics,SCHEDULED,311,351,3,
CALL-01894,2026-02-15T11:02:28,CUS-104,PRV-028,Pediatrics,SCHEDULED,471,718,4,
CALL-01569,2026-02-15T11:04:39,CUS-104,PRV-026,Internal Medicine,SCHEDULED,98,257,1,
CALL-00480,2026-02-15T11:06:28,CUS-104,PRV-011,Internal Medicine,SCHEDULED,459,55,7,
CALL-00198,2026-02-15T11:07:21,CUS-102,PRV-002,Neurology,SCHEDULED,447,631,5,
CALL-00974,2026-02-15T11:09:02,CUS-104,PRV-027,Orthopedics,NO_AVAILABILITY,143,691,3,ERR-4409
CALL-01055,2026-02-15T11:09:52,CUS-104,PRV-044,Oncology,SCHEDULED,457,138,5,
CALL-00462,2026-02-15T11:09:55,CUS-102,PRV-018,Cardiology,SCHEDULED,242,437,1,
CALL-00167,2026-02-15T11:10:37,CUS-101,PRV-010,Neurology,TOOL_ERROR,153,2116,2,ERR-7873
CALL-01487,2026-02-15T11:12:23,CUS-104,PRV-006,Pediatrics,SCHEDULED,255,616,3,
CALL-00430,2026-02-15T11:14:46,CUS-103,PRV-043,Family Medicine,NO_AVAILABILITY,141,731,2,ERR-9757
CALL-00851,2026-02-15T11:23:09,CUS-103,PRV-022,Neurology,PATIENT_HANGUP,337,510,3,
CALL-01888,2026-02-15T11:27:49,CUS-104,PRV-030,Internal Medicine,SCHEDULED,81,502,1,
CALL-01036,2026-02-15T11:31:01,CUS-104,PRV-036,Dermatology,SCHEDULED,51,263,2,
CALL-00204,2026-02-15T11:32:51,CUS-103,PRV-028,Neurology,SCHEDULED,426,307,5,
CALL-01460,2026-02-15T11:34:51,CUS-105,PRV-041,Oncology,NO_AVAILABILITY,21,599,1,ERR-2775
CALL-01018,2026-02-15T11:35:21,CUS-105,PRV-022,Orthopedics,PATIENT_HANGUP,344,697,5,
CALL-00008,2026-02-15T11:35:30,CUS-105,PRV-047,Internal Medicine,CALL_FAILED,33,435,5,ERR-9631
CALL-00881,2026-02-15T11:39:20,CUS-101,PRV-002,Neurology,SCHEDULED,496,85,6,
CALL-00057,2026-02-15T11:40:57,CUS-102,PRV-021,Orthopedics,SCHEDULED,298,595,3,
CALL-00486,2026-02-15T11:44:15,CUS-104,PRV-013,Family Medicine,TOOL_ERROR,120,767,3,ERR-9230
CALL-00231,2026-02-15T11:46:43,CUS-102,PRV-027,Internal Medicine,SCHEDULED,164,79,3,
CALL-01966,2026-02-15T11:49:34,CUS-103,PRV-048,Orthopedics,SCHEDULED,155,478,5,
CALL-01463,2026-02-15T11:54:10,CUS-104,PRV-005,Internal Medicine,TOOL_ERROR,183,104,1,ERR-9663
CALL-01236,2026-02-15T12:01:02,CUS-101,PRV-050,Cardiology,TOOL_ERROR,39,790,1,ERR-2370
CALL-00425,2026-02-15T12:01:40,CUS-103,PRV-003,Neurology,CALL_FAILED,254,671,4,ERR-7556
CALL-01645,2026-02-15T12:06:08,CUS-101,PRV-014,Family Medicine,SCHEDULED,417,414,5,
CALL-00563,2026-02-15T12:07:59,CUS-102,PRV-030,Oncology,SCHEDULED,581,659,2,
CALL-01259,2026-02-15T12:12:53,CUS-105,PRV-017,Neurology,PATIENT_HANGUP,140,454,6,
CALL-01340,2026-02-15T12:13:25,CUS-103,PRV-006,Neurology,SCHEDULED,125,384,7,
CALL-00357,2026-02-15T12:16:35,CUS-101,PRV-009,Dermatology,TOOL_ERROR,546,1168,2,ERR-9392
CALL-00724,2026-02-15T12:16:43,CUS-103,PRV-027,Oncology,TIMEOUT,450,43063,3,ERR-1895
CALL-01216,2026-02-15T12:22:30,CUS-102,PRV-035,Neurology,SCHEDULED,456,625,1,
CALL-00328,2026-02-15T12:27:54,CUS-104,PRV-018,Dermatology,CALL_FAILED,492,557,3,ERR-9474
CALL-00148,2026-02-15T12:31:37,CUS-105,PRV-036,Family Medicine,SCHEDULED,595,185,7,
CALL-01156,2026-02-15T12:42:10,CUS-104,PRV-029,Neurology,NO_AVAILABILITY,328,350,6,ERR-7571
CALL-00274,2026-02-15T12:49:02,CUS-105,PRV-018,Internal Medicine,PATIENT_HANGUP,542,668,6,
CALL-01552,2026-02-15T12:53:10,CUS-102,PRV-046,Cardiology,SCHEDULED,456,767,2,
CALL-00569,2026-02-15T12:53:52,CUS-105,PRV-048,Neurology,SCHEDULED,600,490,2,
CALL-00860,2026-02-15T12:57:49,CUS-104,PRV-048,Orthopedics,SCHEDULED,494,283,4,
CALL-01591,2026-02-15T12:58:10,CUS-102,PRV-008,Dermatology,TOOL_ERROR,577,4819,3,ERR-5601
CALL-00047,2026-02-15T12:59:43,CUS-104,PRV-031,Cardiology,TRANSFER,508,209,6,
CALL-01074,2026-02-15T13:02:19,CUS-102,PRV-015,Neurology,PATIENT_HANGUP,520,284,6,
CALL-01916,2026-02-15T13:03:08,CUS-104,PRV-046,Oncology,SCHEDULED,354,225,4,
CALL-00248,2026-02-15T13:05:01,CUS-102,PRV-011,Oncology,TOOL_ERROR,306,712,3,ERR-3525
CALL-01006,2026-02-15T13:05:43,CUS-104,PRV-001,Dermatology,SCHEDULED,385,764,6,
CALL-00090,2026-02-15T13:15:42,CUS-104,PRV-047,Internal Medicine,SCHEDULED,368,105,6,
CALL-00831,2026-02-15T13:16:40,CUS-102,PRV-002,Orthopedics,TRANSFER,166,648,1,
CALL-00413,2026-02-15T13:16:44,CUS-103,PRV-033,Oncology,TRANSFER,436,795,7,
CALL-00208,2026-02-15T13:17:52,CUS-103,PRV-042,Internal Medicine,SCHEDULED,256,465,2,
CALL-01187,2026-02-15T13:18:02,CUS-101,PRV-004,Pediatrics,CALL_FAILED,155,762,3,ERR-7219
CALL-01572,2026-02-15T13:23:23,CUS-101,PRV-020,Pediatrics,TOOL_ERROR,275,357,3,ERR-1592
CALL-00192,2026-02-15T13:28:29,CUS-101,PRV-003,Internal Medicine,TRANSFER,325,773,2,
CALL-00301,2026-02-15T13:30:53,CUS-105,PRV-009,Internal Medicine,TRANSFER,486,510,2,
CALL-01874,2026-02-15T13:35:22,CUS-104,PRV-017,Oncology,CALL_FAILED,35,448,7,ERR-8249
CALL-01696,2026-02-15T13:37:39,CUS-105,PRV-040,Pediatrics,TRANSFER,554,148,6,
CALL-00873,2026-02-15T13:37:52,CUS-101,PRV-006,Internal Medicine,TRANSFER,543,174,2,
CALL-00094,2026-02-15T13:39:58,CUS-103,PRV-022,Pediatrics,SCHEDULED,115,311,6,
CALL-01802,2026-02-15T13:46:08,CUS-101,PRV-037,Neurology,SCHEDULED,571,647,1,
CALL-00970,2026-02-15T13:49:36,CUS-101,PRV-015,Cardiology,TRANSFER,90,70,6,
CALL-00681,2026-02-15T13:50:46,CUS-101,PRV-007,Oncology,NO_AVAILABILITY,309,597,5,ERR-9501
CALL-00877,2026-02-15T13:56:30,CUS-101,PRV-018,Neurology,SCHEDULED,269,231,5,
CALL-00652,2026-02-15T13:59:04,CUS-101,PRV-040,Pediatrics,SCHEDULED,89,502,7,
CALL-01616,2026-02-15T14:02:23,CUS-103,PRV-017,Dermatology,TIMEOUT,83,42068,1,ERR-8014
CALL-00960,2026-02-15T14:04:11,CUS-105,PRV-021,Internal Medicine,NO_AVAILABILITY,277,747,6,ERR-7524
CALL-01480,2026-02-15T14:06:17,CUS-104,PRV-044,Internal Medicine,SCHEDULED,253,87,7,
CALL-01105,2026-02-15T14:07:06,CUS-102,PRV-027,Orthopedics,SCHEDULED,184,227,2,
CALL-00069,2026-02-15T14:07:37,CUS-105,PRV-030,Neurology,TRANSFER,470,230,3,
CALL-01126,2026-02-15T14:08:51,CUS-101,PRV-014,Dermatology,TRANSFER,391,355,1,
CALL-01911,2026-02-15T14:11:16,CUS-103,PRV-025,Orthopedics,PATIENT_HANGUP,466,213,5,
CALL-00506,2026-02-15T14:14:20,CUS-103,PRV-014,Oncology,SCHEDULED,252,797,6,
CALL-00925,2026-02-15T14:26:35,CUS-105,PRV-037,Orthopedics,SCHEDULED,546,644,4,
CALL-00913,2026-02-15T14:36:55,CUS-105,PRV-003,Oncology,PATIENT_HANGUP,457,735,1,
CALL-01109,2026-02-15T14:38:13,CUS-103,PRV-010,Dermatology,TRANSFER,401,222,2,
CALL-00058,2026-02-15T14:42:07,CUS-103,PRV-010,Internal Medicine,SCHEDULED,30,687,1,
CALL-01311,2026-02-15T14:42:32,CUS-102,PRV-012,Dermatology,TOOL_ERROR,180,3013,3,ERR-9785
CALL-00157,2026-02-15T14:43:42,CUS-101,PRV-033,Oncology,SCHEDULED,340,667,5,
CALL-01124,2026-02-15T14:43:48,CUS-104,PRV-036,Oncology,PATIENT_HANGUP,492,712,5,
CALL-01702,2026-02-15T14:48:27,CUS-102,PRV-015,Internal Medicine,PATIENT_HANGUP,226,563,5,
CALL-01863,2026-02-15T14:48:41,CUS-105,PRV-027,Cardiology,TIMEOUT,122,58987,6,ERR-7356
CALL-00190,2026-02-15T14:50:29,CUS-102,PRV-019,Family Medicine,SCHEDULED,282,605,3,
CALL-01313,2026-02-15T14:50:46,CUS-105,PRV-029,Orthopedics,TOOL_ERROR,252,602,1,ERR-2883
CALL-00270,2026-02-15T14:51:54,CUS-102,PRV-040,Orthopedics,SCHEDULED,103,733,4,
CALL-01221,2026-02-15T14:52:13,CUS-104,PRV-022,Dermatology,SCHEDULED,249,639,3,
CALL-00919,2026-02-15T14:57:23,CUS-102,PRV-011,Neurology,TOOL_ERROR,209,3073,3,ERR-5853
CALL-01908,2026-02-15T15:00:06,CUS-103,PRV-012,Oncology,SCHEDULED,94,112,1,
CALL-00179,2026-02-15T15:00:46,CUS-101,PRV-014,Family Medicine,SCHEDULED,204,500,6,
CALL-01410,2026-02-15T15:04:52,CUS-105,PRV-049,Pediatrics,TRANSFER,337,305,6,
CALL-01336,2026-02-15T15:06:35,CUS-104,PRV-024,Neurology,SCHEDULED,516,581,3,
CALL-00604,2026-02-15T15:06:58,CUS-102,PRV-015,Neurology,SCHEDULED,478,685,5,
CALL-01248,2026-02-15T15:07:56,CUS-105,PRV-034,Cardiology,SCHEDULED,279,709,2,
CALL-00628,2026-02-15T15:09:05,CUS-103,PRV-010,Orthopedics,TOOL_ERROR,97,2938,2,ERR-5075
CALL-01443,2026-02-15T15:09:06,CUS-103,PRV-006,Family Medicine,SCHEDULED,544,157,7,
CALL-01314,2026-02-15T15:11:34,CUS-103,PRV-027,Cardiology,SCHEDULED,475,73,4,
CALL-00686,2026-02-15T15:13:26,CUS-101,PRV-038,Dermatology,SCHEDULED,579,371,1,
CALL-00764,2026-02-15T15:17:54,CUS-102,PRV-042,Cardiology,SCHEDULED,339,776,2,
CALL-01024,2026-02-15T15:18:15,CUS-104,PRV-028,Cardiology,SCHEDULED,224,197,3,
CALL-00683,2026-02-15T15:18:21,CUS-105,PRV-026,Cardiology,TRANSFER,385,325,6,
CALL-00352,2026-02-15T15:18:50,CUS-102,PRV-021,Orthopedics,SCHEDULED,301,179,7,
CALL-00795,2026-02-15T15:23:07,CUS-102,PRV-028,Oncology,PATIENT_HANGUP,96,203,1,
CALL-01976,2026-02-15T15:24:01,CUS-103,PRV-016,Neurology,SCHEDULED,453,84,3,
CALL-00640,2026-02-15T15:28:25,CUS-101,PRV-008,Pediatrics,SCHEDULED,203,290,5,
CALL-00892,2026-02-15T15:29:42,CUS-101,PRV-043,Neurology,TOOL_ERROR,284,114,2,ERR-7988
CALL-00920,2026-02-15T15:34:11,CUS-104,PRV-040,Dermatology,SCHEDULED,107,778,5,
CALL-01469,2026-02-15T15:39:48,CUS-104,PRV-044,Dermatology,SCHEDULED,422,261,2,
CALL-01482,2026-02-15T15:41:14,CUS-105,PRV-029,Internal Medicine,TRANSFER,258,631,7,
CALL-01136,2026-02-15T15:46:47,CUS-105,PRV-033,Dermatology,NO_AVAILABILITY,172,436,3,ERR-8206
CALL-01355,2026-02-15T15:47:45,CUS-102,PRV-024,Pediatrics,SCHEDULED,86,588,2,
CALL-00741,2026-02-15T15:50:31,CUS-105,PRV-032,Neurology,NO_AVAILABILITY,256,379,4,ERR-8913
CALL-01856,2026-02-15T15:51:11,CUS-101,PRV-034,Pediatrics,TRANSFER,444,599,1,
CALL-01925,2026-02-15T15:51:35,CUS-103,PRV-045,Orthopedics,TRANSFER,266,247,2,
CALL-01760,2026-02-15T16:03:11,CUS-102,PRV-005,Family Medicine,TOOL_ERROR,488,798,3,ERR-2212
CALL-01774,2026-02-15T16:03:45,CUS-101,PRV-041,Neurology,TRANSFER,455,142,3,
CALL-01507,2026-02-15T16:09:08,CUS-103,PRV-032,Cardiology,TOOL_ERROR,33,100,1,ERR-7542
CALL-00678,2026-02-15T16:24:31,CUS-101,PRV-025,Oncology,SCHEDULED,244,260,4,
CALL-01498,2026-02-15T16:27:11,CUS-103,PRV-030,Dermatology,TRANSFER,401,73,6,
CALL-01641,2026-02-15T16:28:08,CUS-101,PRV-045,Internal Medicine,SCHEDULED,505,94,4,
CALL-01886,2026-02-15T16:31:32,CUS-101,PRV-022,Neurology,SCHEDULED,400,704,1,
CALL-01762,2026-02-15T16:33:19,CUS-103,PRV-022,Dermatology,TIMEOUT,226,43941,4,ERR-3619
CALL-00311,2026-02-15T16:37:15,CUS-104,PRV-033,Oncology,NO_AVAILABILITY,290,112,3,ERR-8615
CALL-01626,2026-02-15T16:40:21,CUS-102,PRV-015,Dermatology,SCHEDULED,177,173,5,
CALL-00452,2026-02-15T16:44:11,CUS-101,PRV-036,Family Medicine,TIMEOUT,140,31282,2,ERR-4378
CALL-00739,2026-02-15T16:48:14,CUS-101,PRV-050,Family Medicine,SCHEDULED,333,395,7,
CALL-00363,2026-02-15T16:48:41,CUS-101,PRV-031,Internal Medicine,PATIENT_HANGUP,248,282,6,
CALL-00822,2026-02-15T16:53:21,CUS-102,PRV-016,Family Medicine,TOOL_ERROR,86,57,3,ERR-1529
CALL-01163,2026-02-15T16:55:44,CUS-102,PRV-001,Internal Medicine,NO_AVAILABILITY,440,145,4,ERR-6481
CALL-00029,2026-02-15T16:57:44,CUS-105,PRV-009,Oncology,TOOL_ERROR,476,3417,3,ERR-4308
CALL-01691,2026-02-15T17:00:02,CUS-104,PRV-012,Family Medicine,TOOL_ERROR,552,2284,3,ERR-6362
CALL-00841,2026-02-15T17:04:12,CUS-104,PRV-008,Family Medicine,SCHEDULED,217,152,2,
CALL-01513,2026-02-15T17:05:20,CUS-102,PRV-028,Dermatology,TOOL_ERROR,59,421,1,ERR-8218
CALL-00349,2026-02-15T17:08:24,CUS-101,PRV-022,Orthopedics,SCHEDULED,260,428,7,
CALL-00843,2026-02-15T17:12:37,CUS-105,PRV-049,Family Medicine,NO_AVAILABILITY,272,466,5,ERR-5435
CALL-00479,2026-02-15T17:16:14,CUS-104,PRV-026,Neurology,SCHEDULED,453,236,5,
CALL-00648,2026-02-15T17:19:59,CUS-104,PRV-005,Family Medicine,SCHEDULED,498,670,6,
CALL-01865,2026-02-15T17:29:52,CUS-105,PRV-022,Neurology,PATIENT_HANGUP,138,128,2,
CALL-00314,2026-02-15T17:32:13,CUS-102,PRV-024,Internal Medicine,TIMEOUT,565,43885,5,ERR-8401
CALL-00629,2026-02-15T17:40:24,CUS-104,PRV-026,Dermatology,PATIENT_HANGUP,324,661,3,
CALL-01343,2026-02-15T17:51:06,CUS-103,PRV-050,Dermatology,SCHEDULED,377,231,4,
CALL-01887,2026-02-15T17:51:38,CUS-104,PRV-011,Orthopedics,TOOL_ERROR,34,2198,2,ERR-7058
CALL-00619,2026-02-15T17:54:55,CUS-105,PRV-031,Dermatology,SCHEDULED,546,795,6,
CALL-01279,2026-02-15T17:58:35,CUS-105,PRV-009,Oncology,SCHEDULED,254,710,6,
CALL-01380,2026-02-15T17:59:44,CUS-104,PRV-027,Family Medicine,TOOL_ERROR,157,104,1,ERR-2462
CALL-01273,2026-02-15T18:02:33,CUS-101,PRV-008,Internal Medicine,SCHEDULED,33,93,7,
CALL-01518,2026-02-15T18:05:39,CUS-105,PRV-010,Family Medicine,TOOL_ERROR,333,4693,3,ERR-2158
CALL-00541,2026-02-15T18:10:32,CUS-105,PRV-047,Neurology,SCHEDULED,149,397,3,
CALL-00439,2026-02-15T18:13:54,CUS-102,PRV-045,Cardiology,PATIENT_HANGUP,198,549,6,
CALL-01437,2026-02-15T18:15:22,CUS-105,PRV-041,Internal Medicine,NO_AVAILABILITY,224,781,4,ERR-2768
CALL-00928,2026-02-15T18:15:50,CUS-105,PRV-038,Internal Medicine,SCHEDULED,534,775,4,
CALL-00302,2026-02-15T18:20:05,CUS-105,PRV-043,Oncology,SCHEDULED,419,397,5,
CALL-01827,2026-02-15T18:21:19,CUS-105,PRV-006,Oncology,SCHEDULED,279,447,2,
CALL-01576,2026-02-15T18:21:41,CUS-105,PRV-045,Neurology,SCHEDULED,169,153,6,
CALL-01152,2026-02-15T18:22:42,CUS-105,PRV-006,Cardiology,SCHEDULED,332,388,1,
CALL-01692,2026-02-15T18:24:40,CUS-104,PRV-019,Oncology,TOOL_ERROR,136,660,2,ERR-3118
CALL-01621,2026-02-15T18:27:57,CUS-105,PRV-026,Family Medicine,TRANSFER,479,465,1,
CALL-00601,2026-02-15T18:30:14,CUS-101,PRV-017,Pediatrics,TOOL_ERROR,376,621,1,ERR-4373
CALL-00291,2026-02-15T18:36:43,CUS-102,PRV-046,Oncology,TRANSFER,268,157,3,
CALL-01376,2026-02-15T18:36:57,CUS-101,PRV-002,Internal Medicine,TRANSFER,186,797,5,
CALL-01315,2026-02-15T18:37:34,CUS-104,PRV-026,Dermatology,SCHEDULED,77,462,7,
CALL-01323,2026-02-15T18:39:32,CUS-105,PRV-041,Dermatology,TRANSFER,305,405,4,
CALL-01068,2026-02-15T18:40:59,CUS-101,PRV-030,Oncology,TOOL_ERROR,262,668,2,ERR-1562
CALL-00642,2026-02-15T18:42:15,CUS-102,PRV-033,Orthopedics,SCHEDULED,311,346,6,
CALL-00977,2026-02-15T18:42:50,CUS-105,PRV-024,Family Medicine,TRANSFER,433,433,6,
CALL-01788,2026-02-15T18:49:53,CUS-101,PRV-013,Pediatrics,NO_AVAILABILITY,530,585,1,ERR-9310
CALL-01474,2026-02-15T18:50:40,CUS-101,PRV-033,Dermatology,TOOL_ERROR,420,501,2,ERR-9276
CALL-00524,2026-02-15T18:51:47,CUS-102,PRV-045,Dermatology,SCHEDULED,17,258,7,
CALL-01505,2026-02-15T18:56:58,CUS-103,PRV-047,Neurology,SCHEDULED,150,157,7,
CALL-01531,2026-02-15T18:59:11,CUS-103,PRV-042,Pediatrics,SCHEDULED,362,82,4,
CALL-01100,2026-02-15T19:03:02,CUS-101,PRV-018,Dermatology,TRANSFER,289,180,7,
CALL-01058,2026-02-15T19:13:52,CUS-104,PRV-006,Oncology,PATIENT_HANGUP,528,607,1,
CALL-00901,2026-02-15T19:15:25,CUS-102,PRV-042,Oncology,SCHEDULED,213,304,7,
CALL-01303,2026-02-15T19:16:01,CUS-104,PRV-034,Pediatrics,SCHEDULED,214,253,2,
CALL-00087,2026-02-15T19:17:16,CUS-102,PRV-040,Pediatrics,SCHEDULED,278,64,6,
CALL-00230,2026-02-15T19:17:18,CUS-104,PRV-025,Internal Medicine,SCHEDULED,226,664,2,
CALL-01241,2026-02-15T19:18:32,CUS-105,PRV-003,Neurology,SCHEDULED,56,569,4,
CALL-00051,2026-02-15T19:19:45,CUS-103,PRV-046,Cardiology,SCHEDULED,103,558,2,
CALL-01294,2026-02-15T19:19:54,CUS-105,PRV-018,Cardiology,PATIENT_HANGUP,183,539,7,
CALL-00863,2026-02-15T19:20:50,CUS-105,PRV-032,Pediatrics,TRANSFER,83,127,5,
CALL-01455,2026-02-15T19:23:16,CUS-104,PRV-025,Internal Medicine,PATIENT_HANGUP,203,478,3,
CALL-01893,2026-02-15T19:25:43,CUS-105,PRV-026,Internal Medicine,PATIENT_HANGUP,205,618,5,
CALL-01181,2026-02-15T19:27:06,CUS-105,PRV-050,Oncology,SCHEDULED,209,685,6,
CALL-01458,2026-02-15T19:28:27,CUS-104,PRV-045,Family Medicine,SCHEDULED,152,373,5,
CALL-00278,2026-02-15T19:30:21,CUS-103,PRV-033,Internal Medicine,SCHEDULED,396,782,7,
CALL-00766,2026-02-15T19:32:09,CUS-103,PRV-006,Internal Medicine,SCHEDULED,297,673,2,
CALL-00451,2026-02-15T19:33:31,CUS-101,PRV-034,Dermatology,TOOL_ERROR,227,724,1,ERR-3960
CALL-01884,2026-02-15T19:37:50,CUS-104,PRV-008,Neurology,TOOL_ERROR,580,4133,1,ERR-3241
CALL-01087,2026-02-15T19:40:10,CUS-102,PRV-039,Pediatrics,SCHEDULED,91,493,5,
CALL-00285,2026-02-15T19:41:25,CUS-102,PRV-020,Dermatology,SCHEDULED,357,449,6,
CALL-00880,2026-02-15T19:42:11,CUS-103,PRV-008,Internal Medicine,SCHEDULED,223,363,3,
CALL-01430,2026-02-15T19:42:42,CUS-104,PRV-012,Pediatrics,TRANSFER,446,768,7,
CALL-00367,2026-02-15T19:44:34,CUS-103,PRV-021,Cardiology,TRANSFER,47,192,2,
CALL-00304,2026-02-15T19:45:19,CUS-105,PRV-042,Dermatology,TRANSFER,102,247,5,
CALL-00362,2026-02-15T19:45:47,CUS-105,PRV-017,Cardiology,TOOL_ERROR,303,404,2,ERR-7647
CALL-00082,2026-02-15T19:49:17,CUS-104,PRV-034,Dermatology,TRANSFER,105,301,4,
CALL-00483,2026-02-15T19:49:56,CUS-104,PRV-033,Oncology,SCHEDULED,125,71,2,
CALL-00377,2026-02-15T19:54:11,CUS-104,PRV-016,Internal Medicine,PATIENT_HANGUP,457,518,4,
CALL-00798,2026-02-15T20:01:34,CUS-103,PRV-012,Pediatrics,TOOL_ERROR,32,3604,1,ERR-2829
CALL-00540,2026-02-15T20:02:18,CUS-102,PRV-010,Family Medicine,TOOL_ERROR,110,1883,3,ERR-3307
CALL-01356,2026-02-15T20:11:45,CUS-105,PRV-007,Internal Medicine,TOOL_ERROR,79,1586,3,ERR-1116
CALL-01144,2026-02-15T20:16:06,CUS-102,PRV-036,Orthopedics,PATIENT_HANGUP,239,304,4,
CALL-01785,2026-02-15T20:17:39,CUS-105,PRV-030,Pediatrics,PATIENT_HANGUP,374,164,7,
CALL-01517,2026-02-15T20:26:22,CUS-102,PRV-039,Pediatrics,SCHEDULED,498,168,4,
CALL-01509,2026-02-15T20:30:11,CUS-105,PRV-011,Neurology,TOOL_ERROR,301,2988,3,ERR-9465
CALL-01672,2026-02-15T20:31:18,CUS-101,PRV-041,Orthopedics,TRANSFER,375,156,5,
CALL-00191,2026-02-15T20:34:34,CUS-101,PRV-049,Cardiology,NO_AVAILABILITY,136,442,4,ERR-6153
CALL-00947,2026-02-15T20:37:06,CUS-105,PRV-006,Neurology,PATIENT_HANGUP,591,638,6,
CALL-01361,2026-02-15T20:42:47,CUS-104,PRV-025,Orthopedics,TOOL_ERROR,416,104,3,ERR-3976
CALL-01090,2026-02-15T20:44:37,CUS-105,PRV-044,Internal Medicine,SCHEDULED,108,758,4,
CALL-01737,2026-02-15T20:52:14,CUS-105,PRV-015,Neurology,SCHEDULED,98,190,3,
CALL-01297,2026-02-15T20:54:01,CUS-101,PRV-005,Oncology,TRANSFER,300,132,3,
CALL-01374,2026-02-15T20:59:48,CUS-101,PRV-013,Cardiology,SCHEDULED,324,291,4,
CALL-01722,2026-02-15T21:02:10,CUS-104,PRV-009,Family Medicine,SCHEDULED,424,346,1,
CALL-01193,2026-02-15T21:02:19,CUS-104,PRV-006,Neurology,SCHEDULED,68,190,1,
CALL-00476,2026-02-15T21:02:59,CUS-104,PRV-040,Family Medicine,SCHEDULED,21,680,4,
CALL-00144,2026-02-15T21:04:12,CUS-104,PRV-006,Dermatology,SCHEDULED,198,345,1,
CALL-00463,2026-02-15T21:07:11,CUS-105,PRV-047,Pediatrics,TRANSFER,516,147,5,
CALL-00220,2026-02-15T21:10:58,CUS-104,PRV-041,Neurology,PATIENT_HANGUP,431,84,3,
CALL-01958,2026-02-15T21:12:50,CUS-104,PRV-008,Cardiology,TRANSFER,280,339,4,
CALL-01587,2026-02-15T21:15:00,CUS-104,PRV-018,Internal Medicine,SCHEDULED,136,322,2,
CALL-00680,2026-02-15T21:21:59,CUS-103,PRV-049,Orthopedics,TOOL_ERROR,364,793,3,ERR-8111
CALL-01667,2026-02-15T21:28:09,CUS-104,PRV-041,Internal Medicine,SCHEDULED,80,234,2,
CALL-00545,2026-02-15T21:28:41,CUS-102,PRV-008,Family Medicine,SCHEDULED,308,460,5,
CALL-00971,2026-02-15T21:30:59,CUS-105,PRV-042,Oncology,SCHEDULED,411,510,6,
CALL-01239,2026-02-15T21:32:41,CUS-103,PRV-049,Pediatrics,SCHEDULED,102,608,7,
CALL-00092,2026-02-15T21:34:14,CUS-104,PRV-044,Oncology,SCHEDULED,163,593,7,
CALL-01172,2026-02-15T21:34:26,CUS-101,PRV-033,Pediatrics,TOOL_ERROR,67,558,3,ERR-4496
CALL-00884,2026-02-15T21:34:28,CUS-102,PRV-039,Cardiology,SCHEDULED,495,313,2,
CALL-01548,2026-02-15T21:36:35,CUS-105,PRV-029,Neurology,PATIENT_HANGUP,205,139,2,
CALL-00941,2026-02-15T21:36:36,CUS-103,PRV-005,Internal Medicine,SCHEDULED,525,236,5,
